"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Saudi Arabia","SAU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","4187777711.11111","4485777644.44444","5377333333.33333","7184853347.5974","9664157498.5524","14947391140.1284","45412957746.4789","46773368205.5947","64005665722.3796","74188249978.724","80265619484.6452","111859676267.555","164541738058.737","184291796008.869","153239017560.236","129171635311.143","119624858115.778","103897846493.65","86961922765.3254","85695861148.1976","88256074766.3551","95344459279.0387","117630271802.48","132223268484.752","137087876662.752","132967901424.382","135174886501.234","143343036351.096","158662398750.805","165963557420.458","146775498092.612","161716960000","189514926222.667","184137469724.863","189605920240.516","215807655244.424","258742133333.333","328459608764.111","376900133511.348","415964509673.115","519796800000","429097866666.667","528207200000","671238840108.229","735974843348.664","746647127407.619","756350347320.381","654269902888.715","646438380568.715",
"Sudan","SDN","GDP (current US$)","NY.GDP.MKTP.CD","1307333333.33333","1419333333.33333","1541666666.66667","1568333333.33333","1611333333.33333","1679333333.33333","1723000000","1865666666.66667","1947333333.33333","2144333333.33333","2437666666.66667","2656000000","2882000000","3571666666.66667","4595000000","5598000000","6979333333.33333","8704000000","7670500000","9032250000","7459833333.33333","10016500000","9240000000","8230153846.15384","9701357142.85714","12403733333.3333","15769062500","20155555555.5556","15399166666.6667","15291507936.5079","12408647540.9836","11379222222.2222","7034219712.52567","8881785938.48085","12794192334.2541","13829744878.6366","9018243044.45155","11681494637.3041","11250327988.0478","10682045258.3647","12257418326.0734","13182979783.533","14803189092.7044","17646503525.1743","21457470202.7839","26524538565.7403","35822408611.5588","45898948564.0593","54526580231.5568","53150209167.934","65634109236.7736","67327289319.733","68125631150.2939","72065940085.772","82151588418.8325","97156119150","95584380032.2061",
"Senegal","SEN","GDP (current US$)","NY.GDP.MKTP.CD","792824707.345294","836493109.152284","857425916.243935","886387156.125059","939145851.154484","955834893.28571","984942988.068955","984605369.32995","1034293645.25718","983621024.109038","1024832915.04328","1058120427.15534","1280328245.00174","1471913473.60034","1658273721.28587","2235746644.74234","2266860655.65881","2320786490.70314","2591178368.03735","3226678628.31043","3503282102.95741","3176771103.46059","3109677455.66655","2774199193.31559","2705535756.06004","2962199835.95355","4189860416.18118","5040708115.08482","4985153202.5374","4913065110.53161","5716644272.04692","5617236032.86556","6004885321.34354","5678827998.8247","3877196914.93966","4878719133.22771","5065830414.04947","4672503920.19866","5030344074.0413","5144045359.98185","4679604753.55711","4877602059.50983","5333862371.27113","6858952880.10003","8031344381.09898","8707015771.00113","9358710935.43366","11284603070.5653","13428461873.5568","12809044977.5918","12937300245.1506","14368348214.2024","14202389641.9262","14810978041.4667","15308965398.5779","13609978076.4224","14765462631.3216",
"Singapore","SGP","GDP (current US$)","NY.GDP.MKTP.CD","704462302.365086","764308114.464916","825885273.748857","917222004.442702","893734483.209199","974193126.878348","1095910100.61414","1237423232.7192","1425029400.2352","1659055272.44218","1919508689.40285","2262544100.3528","2719900350.73917","3693760000","5216773825.99496","5633386679.7981","6326445409.69089","6617532782.90432","7515823563.17127","9294635004.39754","11893405683.8039","14171819540.4446","16078856439.627","17775280373.8318","19735920492.1912","19138296376.1661","18569292304.8952","20897630201.1573","25337226970.5603","30423573842.1785","36152027893.1446","45474442836.4689","52156414978.5144","60644572348.0629","73777792326.8299","87890009877.24","96403758865.2482","100163995150.862","85707636233.2696","86283126843.6578","95833932714.6172","89286208628.6767","91941192896.2359","97001377568.5914","114188557567.152","127417688055.756","147797218201.271","179981288567.447","192225881687.752","192408387762.118","236421782178.218","275599459373.509","289162118908.538","302510668904.339","308142766948.149","296840704102.415","296965712342.019",
"Solomon Islands","SLB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","25203524.0325638","28084252.7582748","28606411.398041","","50056882.8213879","40606712.050639","55272108.8435374","84539332.282562","74617096.4785967","83099107.9066357","93147039.2548237","111022089.96223","151270207.852194","168715353.097132","187313261.319237","188446092.06055","180219397.527425","252806783.386983","232306861.156132","210737869.652598","238606299.605651","310684273.709484","332286760.858189","302515026.890225","320355090.61441","378778047.197842","410923236.189102","464756638.512487","519334096.714525","565163750.56079","567919502.811483","471177008.057148","482214092.308964","435103853.485036","400463452.065176","341661643.551446","332738245.913215","375111894.932329","413909879.281265","456705433.996978","516074228.959749","608293860.271816","597765363.128492","671585343.170686","886498370.696086","1025125081.57494","1059695156.18795","1156563122.85602","1129164718.81436","1202125000",
"Sierra Leone","SLE","GDP (current US$)","NY.GDP.MKTP.CD","322009471.57364","327834680.563822","342721579.824661","348546952.141512","371848114.755577","359379856.248057","375479849.80806","348795303.000385","329860091.944037","408690163.476065","434410373.76415","419549425.077086","465381089.98454","575230234.387058","648590642.939888","679335901.117451","594895672.333848","691777758.395115","960728338.93643","1109374722.08294","1100685844.92284","1114830471.91787","1295361885.92419","995104305.347074","1087471861.98928","856890498.625834","490181456.62441","701307602.28443","1055083945.37738","932974411.917142","649644826.800447","779981458.921489","679997997.597117","768812334.801762","911915970.683484","870758739.40678","941742152.709895","850218033.622007","672375927.347148","669384768.87263","635874002.198748","1079478387.83576","1239004287.75607","1371442565.69701","1431208677.30352","1627854494.80246","1885112201.85278","2158496872.85796","2505458705.03338","2489985963.16808","2616610911.07222","2942546781.04548","3801862611.36414","4920343194.99339","5015157815.73406","4251779857.0134","3668876080.33846",
"El Salvador","SLV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","877720000","929520000","976200000","1009760100","1049400000","1132920000","1186120000","1263720000","1442320000","1665880000","1884120100","2328280100","2941640100","3127960000","3463639900","3573959900","3437200200","3399189100","3506347800","3661683400","3800368600","3771663200","3958045800","4189880000","4372215300","4800900000","5311000000","5954700000","6938000000","8085600000","9500500000","10315500000","11134700000","12008400000","12464700000","13134100000","13812700000","14306700000","15046700000","15798300000","17093800000","18550700000","20104900000","21430950000","20661030000","21418330000","23139040000","23813600000","24350930000","25054230000","26052340000","26797470000",
"San Marino","SMR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","853373879.731819","773907642.414748","815205233.062791","879957209.923907","1122981525.35502","1317357834.61634","1375416604.48689","1469000145.311","1687567364.11695","1899879955.48332","","","","","","","","",
"Somalia","SOM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5352000000","5647000000","5925000000","6217000000",
"Serbia","SRB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16750000000","20948677839.851","24147996549.5662","18284194680.3844","18409364146.9794","6540247190.33529","12267175481.2542","16116843146.4806","21188704081.2428","24861483280.6339","26252007830.4639","30607991862.4843","40289556656.1455","49259526052.7426","42616653299.9115","39460357730.5224","46466728666.6103","40742313861.1374","45519650911.4138","44210806365.6817","37160332465.1645","37745114708.3113",
"Sub-Saharan Africa (excluding high income)","SSA","GDP (current US$)","NY.GDP.MKTP.CD","30375251120.8982","31551059162.9923","34197956223.5718","39213859646.9822","38257387425.3277","42627500884.505","46017949100.4038","45479820393.276","48646316919.2904","55775718701.4028","65627001306.2372","66769437518.4287","75217262850.8043","96146370804.0129","126013152393.226","138582808945.702","150482725715.529","165867501154.588","183283589349.243","220598169194.501","277028916343.799","279449423286.245","261060121194.45","243036605981.087","231387005071.033","215600490241.505","238920584205.91","281539069227.019","296141433311.271","309820789988.06","310231626268.599","319737091702.347","314396072361.021","298479274571.218","291189045365.333","337004319808.346","348592745999.649","360532574706.808","339999446598.117","342611389093.949","367372728727.684","341926581367.121","366405040525.772","468282596074.19","582365642433.327","684996503798.667","800424661847.349","931379876723.897","1063784722921.19","1021413301121.37","1360141211429.22","1531532869537.52","1606784475519.59","1691556590025.3","1773640768624.54","1599676432988.51","1496573096431.15",
"South Sudan","SSD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15550136278.8696","12231362022.6859","15727363443.0995","17826697892.2717","10368813559.322","13257635694.9153","13282084033.8983","9015221096.24474","",
"Sub-Saharan Africa","SSF","GDP (current US$)","NY.GDP.MKTP.CD","30385873317.6191","31561069598.0721","34208896061.892","39225741664.7524","38271070687.048","42640958019.1558","46032013187.6583","45494160112.4203","48659688079.8348","55788782510.7981","65641311288.6349","66787674494.6591","75244560743.9655","96178659252.9924","126049492057.768","138623192435.063","150523567593.48","165924142356.056","183362414567.183","220720718807.57","277168620649.298","279597299140.561","261201722615.81","243178158509.023","231534327753.875","215767871591.388","239127684060.416","281787606420.109","296425266186.195","310125765635.045","310601465373.488","320112647218.571","314832065746.688","298956393687.87","291679005862.221","337515727715.285","349098748885.709","361099250055.323","340612558536.667","343239312535.324","367992054429.688","342553779838.8","367108332547.638","468992752558.158","583209894804.24","685920335014.857","801445697569.974","932416460747.498","1064752013079.22","1022260711828.75","1361111020590.47","1532598528787.88","1607918609335.78","1692968078930.83","1775063779086.99","1601114502934","1498001165832.29",
"Small states","SST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","7836787195.57925","8818144097.10708","10407377358.8588","12964753902.4681","20152451259.247","22936619953.578","26214423633.4757","29771720454.8056","31993368148.3596","39722899441.6697","52643379201.5761","54400876326.3316","54173365558.0276","52414910869.8285","51973393619.5983","50036733663.1376","49068591555.2924","56063766853.2931","61791930551.231","64304587894.9821","74325169013.8578","75856511772.4776","80746249830.122","78946659813.3949","83179982124.9322","94034486010.0192","100096683467.444","105904285406.659","106388698435.668","114155580862.484","126923095471.91","127212731119.311","136256691925.274","162766467544.72","196053942193.91","234022949884.059","271974858948.518","326343861812.676","393489345339.146","336886290580.524","387290741084.775","469287734302.83","489309844392.053","508115793399.22","521843492853.73","444166579289.296","431168068762.38",
"Sao Tome and Principe","STP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72230284.4325876","80531992.1217606","96343906.4298042","105360801.941831","126194166.230985","134441116.924998","145827429.572302","188021168.8418","187821029.033169","197454053.145088","233213522.645348","252560557.083061","302925489.683914","348463457.918686","317696178.684618","351054248.477335",
"Suriname","SUR","GDP (current US$)","NY.GDP.MKTP.CD","93850000","98400000","103500000","110000000","120850000","138650000","171100000","198450000","220600000","233450000","247150000","270650000","287600000","305300000","368600000","465000000","505500000","641000000","735500000","783000000","794900000","889050000","915150000","883600000","864150000","873250000","891000000","979850000","1160900000","542520000","388300000","448300000","404600000","428794117.647059","605492537.313433","693970588.235294","860630922.693267","929607500","945000000","885444186.046512","892164393.939394","763465550.458716","1078402127.65957","1271196078.43137","1484092538.40527","1793754804.70037","2626380435.17877","2936612021.85792","3532969034.60838","3875409836.06557","4368398047.64333","4422276621.78703","4980000000","5145757575.75758","5240606060.60606","4878731707.26948","3620699735.1962",
"Slovak Republic","SVK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12694544692.7374","14213045493.8806","15431288006.2104","16452201100.9604","20079363625.5784","25733043137.2549","27821913814.9556","27660149541.1805","29828899205.7277","30415095887.492","29114875621.8905","30703017449.6644","35083608130.9994","46731767494.3567","57240535137.8197","62697540106.9519","70596729394.0534","86304245825.349","100324627215.468","88945625173.6593","89501012915.7314","98181259740.0919","93413992955.8972","98478349315.3252","100760596988.198","87267593788.1986","89551834322.5767",
"Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21273055398.3017","21480023016.9972","20749140606.2425","22125435372.187","22689994990.1121","20342201356.0052","20875387068.1145","23563576758.1047","29697448108.2957","34470227453.9113","36346974008.2079","39587732028.6037","48114688201.4782","55589849128.4605","50244793831.6199","48013606745.4803","51290792018.1074","46258247574.7506","47688566993.1107","49530147015.8794","42776716631.0769","43990635176.0523",
"Sweden","SWE","GDP (current US$)","NY.GDP.MKTP.CD","14842870293.4207","16147160122.7882","17511477311.4463","18954132365.5148","21137242560.8543","23260320646.2745","25302033132.3312","27463409201.8822","29143383490.5896","31649203885.888","37555366021.0315","40980345656.3725","48263914958.8443","58567384058.8006","65082581294.7696","81716751697.8951","88102107647.0993","93136775102.6419","102969762221.976","121646718574.328","140088635568.375","127858412114.39","112767844570.719","103533702638.547","107661673734.858","112514448261.835","148376104539.839","180429286795.786","204068257817.6","214875344909.957","258154283908.9","270362531376.602","280312318915.485","209950792712.696","226079963711.768","264051981551.316","288103936773.039","264477727278.681","266800462898.904","270847937645.236","259802012617.057","239917320966.977","263926220332.543","331108912605.271","381705425301.746","389042298376.845","420032121655.688","487816328342.309","513965650650.119","429657033107.737","488377689564.921","563109663291.177","543880647757.404","578742001487.571","573817719109.402","495694356611.551","510999796581.597",
"Swaziland","SWZ","GDP (current US$)","NY.GDP.MKTP.CD","35076158.4768305","43025199.4960101","45927061.4587708","54128377.4324513","64979280.4143917","70278594.4281114","76858462.8307434","74758504.8299034","79798404.0319194","105417891.642167","112137757.244855","136465324.384787","146741251.46351","221902017.291066","264311994.113319","288302907.369844","272539098.436063","304047838.086477","340616375.344986","412093133.760988","542000513.610683","571542674.577818","537575980.843618","555336145.767884","494475699.857656","361014890.45841","449146608.315098","584135559.921414","692016714.317132","696915430.663057","1114703088.1614","1156141998.33412","1284766234.2216","1357206995.74624","1419293454.99606","1698982437.76019","1602760100.48147","1716699913.19444","1576904292.4588","1547884442.26205","1738100848.09721","1542477354.99355","1432228172.702","2197612760.58535","2770082815.20915","3178126547.9298","3291353812.85535","3469363931.16431","3294093359.62088","3580417156.54024","4438778553.63533","4820499498.18209","4807282468.0268","4575596300.78922","4486261555.30421","4137638726.69274","3727303664.17403",
"Sint Maarten (Dutch part)","SXM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP (current US$)","NY.GDP.MKTP.CD","12012025.2477875","11592024.3649978","12642026.5719722","13923029.264481","15393032.3542452","15603032.7956401","16443034.5612196","16632032.8138977","16074027.3495878","16452027.9927472","18432031.3616773","21965951.7214804","30645121.0127585","36896278.223337","43134498.6932177","47803145.9560303","49278979.547035","64526398.6582547","85552369.9145942","127261099.24396","147357222.779802","154902869.02139","147912069.766502","146712850.50997","151313241.983564","168887539.130029","207850623.638215","249267039.781191","283828769.031683","304832867.395046","368584758.942457","374359556.084926","433667193.814795","473916819.453826","486451204.557142","508221508.221508","503068472.20266","562958836.519905","608369282.225727","622985493.682733","614879764.780006","622262057.191635","697518248.175182","705704816.042365","839319927.272727","919103254.545455","1016418229.25159","1033561654.0568","967199593.960157","847397850.094417","969936525.298729","1065826669.89742","1134267367.19206","1411061260.70839","1422530791.5588","1437722206.38754","1427323889.0961",
"Syrian Arab Republic","SYR","GDP (current US$)","NY.GDP.MKTP.CD","857704431.686497","945244992.211306","1110565863.53737","1200447429.35563","1339494290.42432","1472036550.70992","1342287556.59602","1580229795.10881","1753746369.66049","2245011571.98652","2140383695.94618","2589851693.01656","3059682162.06566","3239488104.60091","5159557176.25012","6826980766.8048","7633528920.63247","7696011359.94156","9275203105.57946","9929682184.32718","13062421024.9337","15518199247.3393","16298905397.0701","17589184556.6946","17503082982.2832","16403544510.5268","13293209270.1036","11356215712.9326","10577042354.799","9853396225.58749","12308624283.9787","12981833333.3333","13253565898.9558","13695962019.2084","10122020000","11396706586.8263","13789560878.2435","14505233968.8716","15200846138.4615","15873875968.9922","19325894913.1254","21099833783.503","21582248881.6592","21828144686.0394","25086930693.0693","28858965517.2414","33332844574.7801","40405006007.2086","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD","313582727.638108","333975336.626596","357635713.876856","371767002.656036","392247517.601949","416926302.963497","432794922.459759","449826322.995107","453980096.654412","471635620.924368","469266736.605101","501866730.722503","585427545.723598","647199482.827982","652532796.06664","864602103.303074","866044961.048354","935360466.351488","1113920122.61232","1004316495.11176","1033002401.82543","876937559.724954","834369860.427317","832415805.956265","919103735.322906","1033069709.99506","1067828247.23579","1163426850.65024","1482597298.88729","1433686309.83641","1738605558.05436","1877138041.64308","1881847676.80752","1463251055.40068","1179837954.72193","1445919969.89272","1607345450.04578","1544689502.82472","1744794457.276","1534673583.2487","1385058161.76746","1709347793.32873","1987622279.11463","2736666515.8294","4414929219.99649","6646663561.2656","7422102655.98832","8638711442.7705","10351932604.4154","9253484108.49701","10657705536.4978","12156380425.0825","12368071038.7362","12949854262.8127","13922223233.5184","10888798113.7866","9600761473.78738",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (current US$)","NY.GDP.MKTP.CD","80087763368.4641","70303171030.6136","64422866914.6763","69761023321.6503","80880803448.8805","94389464672.6492","103330515554.021","100124009401.253","101058149724.505","113477646105.785","126497661493.109","136036097265.624","154327294457.505","194305953646.402","219213679712.873","246442988390.718","250141274481.86","289057792282.702","279838520171.011","324144271125.13","374011692034.316","399106998306.283","418865739717.139","439524749434.869","477132378074.312","522889864188.566","521413750588.998","514979769667.718","571178451263.419","617316497032.628","661623255038.025","718040680851.845","804628629897.439","883339627183.539","1062584414819.77","1311487964653.74","1506381674647.97","1560307070281.15","1430089422679.27","1573093985533.5","1733976957283.78","1844880258516.11","2041865926249.22","2311056516099.72","2680080452885.16","3099556641923.49","3729909801279.21","4717923246206.8","5972485978440.58","6480284114182.45","7859520533899.79","9607063801205.78","10717379224740.4","11831819367549.7","12723521658445.1","13241873807583.3","13484932862978.8",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960328174371.058","1020619449300.74","1007801660268.39","944312695547.956","931235788654.179","837243545767.997","918930607816.217","947704910874.354","979132756086.027","946228594056.487","820213773405.426","891934707791.111","907586896655.439","1019107655133.6","1255033897823.74","1622688912935.72","2032603631916.98","2459168320833.04","3156883414983.23","3906344780241.39","3094928199271.03","3635573611967.41","4400783138334.08","4571223504946.21","4826935346702.26","4623950916968.12","3597439604363.69","3448627156740.36",
"Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD","121128073.114022","126396469.707058","132237441.630863","143255784.510751","166104067.630043","187300336.365369","216136263.912497","231706475.464114","241956910.658103","267732446.378413","253976626.166639","286537524.990331","335677636.893737","406479906.159652","560437742.594972","617321669.390877","619375134.18051","777435020.475847","824263841.539264","891775906.631015","1136408814.19692","962347000.991788","821651918.724626","765746590.616849","718148959.610872","762359722.701402","1060911735.26065","1249099130.02277","1378847487.41137","1352949662.75172","1628427515.41881","1602299862.9243","1692959110.18022","1233496846.33493","982624324.505898","1309382885.33029","1465448290.34132","1498950899.08774","1587345950.9743","1576094566.48548","1294250233.18894","1332328999.09077","1474630207.08242","1673690429.61609","1937074572.08687","2115154262.03025","2202809251.31304","2523462557.38975","3163416242.05877","3163000528.8167","3172945644.5585","3756023159.96","3866617462.61854","4080929201.27925","4482880424.33988","4087628275.95594","4399995986.56477",
"Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD","2760747471.88624","3034043574.06071","3308912796.93487","3540403456.55305","3889129942.30769","4388937649.03846","5279230817.30769","5638461442.30769","6081009427.88461","6695336567.30769","7086538437.5","7375000024.03846","8177884552.88461","10838587357.7466","13703000530.0587","14882747955.0328","16985211146.0238","19779315170.0237","24006570178.1561","27371699082.7126","32353440726.8856","34846107862.3673","36589797857.4006","40042826244.2337","41797592963.4424","38900692712.1496","43096746122.4614","50535438696.4094","61667199834.7428","72250877410.3183","85343063965.9182","98234695722.0341","111452869378.467","128889832382.818","146683499005.964","169278552851.272","183035154107.494","150180268649.388","113675706127.265","126668932159.508","126392308497.749","120296746256.631","134300851255.002","152280653543.725","172895476152.592","189318499954.003","221758486880.313","262942650543.771","291383081231.82","281710095724.761","341105009515.333","370818747396.833","397559992407.45","420528737876.717","406521561093.357","399234547137.472","406839679301.943",
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395066.27017","2534720480.3244","1909246640.80838","1646693642.11088","1346074611.47792","1231523034.78397","1043893062.60575","921843144.229059","1320126706.15503","1086567377.60543","860550305.832491","1080774007.25065","1221113780.25397","1554125530.8029","2076148695.50581","2312319579.02843","2830236053.84429","3719497371.09659","5161336170.46084","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8506674782.75471","9236309138.04277","7853450374.0001","6951657158.90093",
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331358819.75954","3010982414.24425","3006988216.55045","3189539641.3171","3208098919.0146","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2379281767.9558","2450084970.24741","2605688065.08338","2450686659.778","2904662604.82053","3534771968.51189","4462028988.72949","5977440582.80171","6838351088.46688","8104355716.8784","10277598152.4249","12664165103.1895","19271523178.8079","20214385964.9123","22583157894.7368","29233333333.3333","35164210526.3158","39197543859.6491","43524210526.3158","35799628571.4286","36179885714.2857",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current US$)","NY.GDP.MKTP.CD","76482117751.6371","81138598561.6275","93494272335.9588","93815961171.2072","104219985294.575","112129164409.169","123024982218.258","125678112913.344","135122481914.917","151315864682.758","164325952053.935","183241162489.646","205656940237.198","271328852926.696","355626000606.874","371930862643.5","414445379592.995","457226562193.174","516657430528.731","616982642628.542","735862731969.571","851087909515.927","791710474106.675","696442194166.45","682241174471.194","703159186334.755","713216307476.108","750018929385.133","858688357375.691","941803363255.252","1100843309813.17","1372317945905.76","1290654691364.23","1493678182537.14","1715751583151.94","1829060058161.04","1975504627485.21","2164600526781.59","2173777212537.49","1946393638777.11","2150291053438.45","2083909421596.08","1851416246244.98","1903845671322.72","2210850214428.18","2694953121481.12","3171420273729.45","3760043419259.14","4392555513058.23","4116124678098.03","5141956777199.41","5863434327505.31","5912679157970.39","6058441098375.86","6060501536349.05","5152658351581.1","4999719689605.34",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368000000","452000000","444000000","453000000","466000000","491000000","463000000","559000000","694000000","827000000","943000000","1148000000","1293000000","1312000000","1399000000","1441718600","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288793981432.888","296159788194.109","337684846816.424","391994294829.679","402348143945.757","408106910445.414","431640382177.662","447384545921.062","463423567528.959","450214949083.257","507920055467.194","581942286783.674","686628893957.615","798404019734.187","984408659212.038","1219063793136.09","1172546853378.41","1354032869496.32","1566983828956.61","1656868816266.87","1624432436239.87","1566425106492.08","1432641907767.45","",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","193775943.038933","202547013.927138","219583570.094975","212155124.65374","188686997.319035","196686674.669868","202363492.160332","181244788.473329","182737040.095422","202543202.004099","229358214.792003","262176133.72543","294137737.070038","300143056.873221","349459648.569023","318151987.342379","369435481.362435","423015937.994651","472441382.972447","449387934.017765","443475142.084644","435430325.223892","395159628.7518",
"South Asia (IDA & IBRD)","TSA","GDP (current US$)","NY.GDP.MKTP.CD","46535882350.9266","49639265058.4063","52969959484.3953","59564124015.8815","68207240598.8702","73302133554.3812","61638106880.2155","67859668328.6678","71227636451.2209","78199356804.4547","84723556606.6577","90042201735.933","90429767479.7852","103394104064.568","125253027719.481","134416247893.554","131167736496.854","151656859741.32","172583702484.323","193318644211.014","233086150890.581","247106727885.511","255647758195.845","270545959911.574","269355371616.79","292874261371.477","310147312219.788","344338564248.576","370046274630.143","373481452094.992","402050004575.507","357724016273.124","379830007893.096","376239667456.956","426649315426.754","474034412841.889","518624561848.025","544005563622.908","551628275406.445","590948715637.038","614756473709.585","630828017006.122","663250167513.155","774457944529.068","897902015362.288","1028596382537.81","1176153232856.56","1488571172561.54","1515479924054.14","1665393025481.3","2041877081506.8","2271681618877.26","2297541689398.13","2356159930348.29","2577102437097.39","2705001263802.98","2896360597068.83",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD","30385873317.6191","31561069598.0721","34208896061.892","39225741664.7524","38271070687.048","42640958019.1558","46032013187.6583","45494160112.4203","48659688079.8348","55788782510.7981","65641311288.6349","66787674494.6591","75244560743.9655","96178659252.9924","126049492057.768","138623192435.063","150523567593.48","165924142356.056","183362414567.183","220720718807.57","277168620649.298","279597299140.561","261201722615.81","243178158509.023","231534327753.875","215767871591.388","239127684060.416","281787606420.109","296425266186.195","310125765635.045","310601465373.489","320112647218.571","314832065746.688","298956393687.87","291679005862.221","337515727715.285","349098748885.709","361099250055.323","340612558536.667","343239312535.324","367992054429.688","342553779838.8","367108332547.638","468992752558.158","583209894804.24","685920335014.857","801445697569.974","932416460747.498","1064752013079.22","1022260711828.75","1361111020590.47","1532598528787.88","1607918609335.78","1692968078930.83","1775063779086.99","1601114502934","1498001165832.29",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535670127.748935","584961208.656595","619319197.340022","678235373.038558","711893367.55527","736568861.926151","723735635.536371","761981474.023359","758899950","779200000","821850000","896754316.674262","1083381044.08473","1308799458.96284","2042031901.42217","2442667573.04821","2500410583.79177","3138666666.66667","3562333458.33333","4602416625","6235833333.33333","6992083333.33333","8140416666.66667","7763750000","7757083333.33333","7375918367.34694","4794444444.44444","4797777777.77778","4496852073.46896","4323058823.52941","5068000000","5307905882.35294","5439552941.17647","4669488516.37981","4947205860.01451","5329214163.22001","5759537726.26601","5737751331.63779","6043694330.21609","6808982520.75759","8154338232.95978","8824873259.32105","9008273720.93395","11305459802.0683","13280275123.0354","15982282462.3786","18369070085.3888","21642304045.512","27870257894.2347","19175196445.7936","22157948396.2042","25433011405.3017","25694164489.2373","26436221401.2976","26175906133.4665","23559287483.9276","20989155539.8436",
